,name_image,score_Sharp,score_Blur,score_GAN_sharp
0,GOPRO_Large/test/GOPR0384_11_05/blur/004081.png,3121.0132603263482,698.8280075928196,1286.9975089465734
1,GOPRO_Large/test/GOPR0384_11_05/blur/004079.png,3487.739577766508,1461.6035107970238,1794.7015959953424
2,GOPRO_Large/test/GOPR0384_11_05/blur/004003.png,2773.5463706105947,1055.6207019144204,1335.003448335221
3,GOPRO_Large/test/GOPR0384_11_05/blur/004049.png,3111.0351570618805,1952.3663000827655,2136.348762718728
4,GOPRO_Large/test/GOPR0384_11_05/blur/004030.png,2967.8793715999927,1507.5516188105103,1694.940933227539
5,GOPRO_Large/test/GOPR0384_11_05/blur/004009.png,2874.517837461084,1463.3991651302204,1654.3653831481934
6,GOPRO_Large/test/GOPR0384_11_05/blur/004091.png,3697.956545945257,1435.5232735723257,1876.1304168177303
7,GOPRO_Large/test/GOPR0384_11_05/blur/004060.png,3005.677706565708,1907.3490987045225,2009.26476835832
8,GOPRO_Large/test/GOPR0384_11_05/blur/004067.png,3186.267232682323,2065.4440269470215,2150.1474612986203
9,GOPRO_Large/test/GOPR0384_11_05/blur/004069.png,3129.92093772348,2211.512401998043,2225.293821701547
10,GOPRO_Large/test/GOPR0384_11_05/blur/004094.png,4076.2642770996317,2032.6390614339616,2271.2562321478035
11,GOPRO_Large/test/GOPR0384_11_05/blur/004074.png,3287.970295123523,1169.944805896841,1526.2946899661329
12,GOPRO_Large/test/GOPR0384_11_05/blur/004073.png,3136.883430953836,895.099223661935,1368.3319414174184
13,GOPRO_Large/test/GOPR0384_11_05/blur/004013.png,2788.482870185515,1716.176425836049,1765.28681736812
14,GOPRO_Large/test/GOPR0384_11_05/blur/004057.png,3045.5540051721036,1969.5481732934713,2063.657484746538
15,GOPRO_Large/test/GOPR0384_11_05/blur/004050.png,3117.9803227593657,1614.2815822099801,1873.8557091129478
16,GOPRO_Large/test/GOPR0384_11_05/blur/004034.png,2950.4574518166482,1125.859719506465,1475.7383561430033
17,GOPRO_Large/test/GOPR0384_11_05/blur/004040.png,3028.142493121093,1134.449264002731,1474.2074662146624
18,GOPRO_Large/test/GOPR0384_11_05/blur/004027.png,2996.430478937691,1262.4317258147057,1500.5070783039555
19,GOPRO_Large/test/GOPR0384_11_05/blur/004029.png,3046.0962461361196,1588.8921784271952,1766.1689664339647
20,GOPRO_Large/test/GOPR0384_11_05/blur/004092.png,3846.3854286521673,2113.805385454558,2308.97744249925
21,GOPRO_Large/test/GOPR0384_11_05/blur/004080.png,3508.745418175822,1905.8418820714578,2178.733438325813
22,GOPRO_Large/test/GOPR0384_11_05/blur/004054.png,3055.817674662685,1658.4052617317066,1920.7937004861888
23,GOPRO_Large/test/GOPR0384_11_05/blur/004077.png,3386.4484117031097,1714.6866584417876,1960.256866558455
24,GOPRO_Large/test/GOPR0384_11_05/blur/004065.png,3119.9268870966043,1082.853249538457,1508.426864621928
25,GOPRO_Large/test/GOPR0384_11_05/blur/004046.png,3042.7625728463754,1491.38686677441,1786.0172309332993
26,GOPRO_Large/test/GOPR0384_11_05/blur/004042.png,3053.9975058501586,1362.4467925911304,1699.5879592073616
27,GOPRO_Large/test/GOPR0384_11_05/blur/004055.png,3394.7306752270088,1753.4552090754732,1933.5329497819766
28,GOPRO_Large/test/GOPR0384_11_05/blur/004020.png,2886.206297165714,1652.5683324337006,1788.5771539525595
29,GOPRO_Large/test/GOPR0384_11_05/blur/004028.png,3030.829005345702,1848.4348410291132,1921.4896736496594
30,GOPRO_Large/test/GOPR0384_11_05/blur/004071.png,3404.070391640067,1388.5077206061687,1655.4084228537977
31,GOPRO_Large/test/GOPR0384_11_05/blur/004014.png,2760.4448124838527,1800.1735428040847,1849.0243424773216
32,GOPRO_Large/test/GOPR0384_11_05/blur/004082.png,3220.3400211872067,599.6893824429717,1079.8453856399283
33,GOPRO_Large/test/GOPR0384_11_05/blur/004083.png,3514.9883548615035,1379.8090994618833,1796.8525688908994
34,GOPRO_Large/test/GOPR0384_11_05/blur/004086.png,2734.7873447833117,416.18755138572305,952.9059596126899
35,GOPRO_Large/test/GOPR0384_11_05/blur/004043.png,3057.1661914845463,1602.5888183319476,1884.1962908485439
36,GOPRO_Large/test/GOPR0384_11_05/blur/004099.png,4108.795546481153,1487.467543340288,1864.4716990084853
37,GOPRO_Large/test/GOPR0384_11_05/blur/004064.png,2952.927084236406,452.98001359193586,986.5977913716342
38,GOPRO_Large/test/GOPR0384_11_05/blur/004061.png,2927.835131108761,1743.0744067719206,1907.8647749088705
39,GOPRO_Large/test/GOPR0384_11_05/blur/004031.png,2964.8167797008064,1602.536093827337,1737.846536120167
40,GOPRO_Large/test/GOPR0384_11_05/blur/004025.png,2899.431338650873,1161.5478592962027,1461.0778939274605
41,GOPRO_Large/test/GOPR0384_11_05/blur/004076.png,3315.0406159346458,1683.042103668442,1916.1354159181938
42,GOPRO_Large/test/GOPR0384_11_05/blur/004006.png,2735.9016706608236,1433.878849681234,1574.318603515625
43,GOPRO_Large/test/GOPR0384_11_05/blur/004075.png,3317.202743470669,1277.5445480381604,1646.8338776677847
44,GOPRO_Large/test/GOPR0384_11_05/blur/004011.png,2851.336405336624,1746.6700642814394,1837.9265587420668
45,GOPRO_Large/test/GOPR0384_11_05/blur/004023.png,2917.8474067912903,1166.633904632181,1442.9379983299877
46,GOPRO_Large/test/GOPR0384_11_05/blur/004052.png,2930.54668899416,1316.659751854604,1682.6765987267718
47,GOPRO_Large/test/GOPR0384_11_05/blur/004088.png,3594.662130369805,931.1413150569424,1393.6306194530334
48,GOPRO_Large/test/GOPR0384_11_05/blur/004012.png,2832.8978356474545,1430.4988069047686,1612.301690495573
49,GOPRO_Large/test/GOPR0384_11_05/blur/004015.png,2792.471873998642,1712.387632937869,1804.0815444430336
50,GOPRO_Large/test/GOPR0384_11_05/blur/004097.png,4287.241275477922,1858.1660177072044,2175.636038943194
51,GOPRO_Large/test/GOPR0384_11_05/blur/004021.png,2976.3412908455357,1689.5023897951469,1787.4365308990236
52,GOPRO_Large/test/GOPR0384_11_05/blur/004038.png,3411.041246501496,2009.5771272182465,2051.242369875079
53,GOPRO_Large/test/GOPR0384_11_05/blur/004090.png,3552.6980901451316,1080.214333474636,1602.5155548842158
54,GOPRO_Large/test/GOPR0384_11_05/blur/004084.png,3591.2857503087725,1543.7980738719925,1857.6595810493454
55,GOPRO_Large/test/GOPR0384_11_05/blur/004072.png,3309.9954985787626,2083.2731397151947,2130.850695595145
56,GOPRO_Large/test/GOPR0384_11_05/blur/004087.png,3561.4019320569932,1335.6811480054166,1774.0748164793476
57,GOPRO_Large/test/GOPR0384_11_05/blur/004005.png,2725.4130472540855,1618.4940114130732,1706.9886880738195
58,GOPRO_Large/test/GOPR0384_11_05/blur/004017.png,2785.9197614192963,1752.1695970892906,1838.863889243221
59,GOPRO_Large/test/GOPR0384_11_05/blur/004093.png,3965.378783597611,2246.501530574402,2396.1795003265142
60,GOPRO_Large/test/GOPR0384_11_05/blur/004078.png,3430.360288417898,2015.2997882217169,2116.542213007575
61,GOPRO_Large/test/GOPR0384_11_05/blur/004047.png,3070.0940155303106,1768.7320495171007,2009.5518794720992
62,GOPRO_Large/test/GOPR0384_11_05/blur/004058.png,2965.0924644470215,1995.3101425447967,2092.107254775008
63,GOPRO_Large/test/GOPR0384_11_05/blur/004044.png,3188.9474036982283,1416.9475161710288,1728.895322153112
64,GOPRO_Large/test/GOPR0384_11_05/blur/004037.png,2878.9777365243062,955.1267221039161,1330.5785557178315
65,GOPRO_Large/test/GOPR0384_11_05/blur/004018.png,2855.3290053149685,1647.793623417383,1775.5366361567285
66,GOPRO_Large/test/GOPR0384_11_05/blur/004095.png,4016.5049896778073,1695.9535671507474,2070.598900019191
67,GOPRO_Large/test/GOPR0384_11_05/blur/004098.png,4168.311765219783,1657.8498921615537,1987.218009143835
68,GOPRO_Large/test/GOPR0384_11_05/blur/004022.png,2842.647691246122,1535.9349817985203,1705.8683011382818
69,GOPRO_Large/test/GOPR0384_11_05/blur/004059.png,2945.179049556842,1862.8961933495011,1950.4093217914924
70,GOPRO_Large/test/GOPR0384_11_05/blur/004089.png,3561.96533444128,606.3447978040203,1161.667459310731
71,GOPRO_Large/test/GOPR0384_11_05/blur/004041.png,3040.117152241757,1099.561576991342,1467.466085072374
72,GOPRO_Large/test/GOPR0384_11_05/blur/004100.png,3970.460781097412,1187.1238779788837,1691.5923341435846
73,GOPRO_Large/test/GOPR0384_11_05/blur/004026.png,2915.2854409737047,1433.3302417360246,1624.631702392362
74,GOPRO_Large/test/GOPR0384_11_05/blur/004016.png,2847.6919081246015,1812.4564247464295,1891.8052756180987
75,GOPRO_Large/test/GOPR0384_11_05/blur/004001.png,2960.2136870473623,1677.3720560499933,1762.2879424830899
76,GOPRO_Large/test/GOPR0384_11_05/blur/004002.png,2919.855215120828,1632.849757358199,1692.0189019122627
77,GOPRO_Large/test/GOPR0384_11_05/blur/004032.png,2951.2654396146536,1529.395495394012,1748.7052379911765
78,GOPRO_Large/test/GOPR0384_11_05/blur/004096.png,4323.923086083494,1728.1702601776924,2118.238977059489
79,GOPRO_Large/test/GOPR0384_11_05/blur/004024.png,2888.7981764441356,1182.9706063484773,1455.6239399313927
80,GOPRO_Large/test/GOPR0384_11_05/blur/004036.png,3061.4691659798846,1715.5745889805257,1900.9251356860623
81,GOPRO_Large/test/GOPR0384_11_05/blur/004068.png,3194.7885285830125,1868.889719284838,1999.979532664409
82,GOPRO_Large/test/GOPR0384_11_05/blur/004035.png,2956.6720377577003,1857.501000908902,1970.4745110869408
83,GOPRO_Large/test/GOPR0384_11_05/blur/004019.png,2913.460241202032,1721.8402433907613,1843.5526861213148
84,GOPRO_Large/test/GOPR0384_11_05/blur/004070.png,3112.3280293792486,1426.9645488371607,1747.1750298419502
85,GOPRO_Large/test/GOPR0384_11_05/blur/004066.png,3083.4183325534686,1200.278962004697,1600.0458645576145
86,GOPRO_Large/test/GOPR0384_11_05/blur/004085.png,3512.0974170619156,1424.8071855639573,1845.1764934798703
87,GOPRO_Large/test/GOPR0384_11_05/blur/004048.png,3152.724407224916,1294.5941644439008,1692.620703115128
88,GOPRO_Large/test/GOPR0384_11_05/blur/004039.png,3108.18323563016,1641.2340926527977,1838.6053219733294
89,GOPRO_Large/test/GOPR0384_11_05/blur/004056.png,3028.6835289001465,1981.6105259051546,2125.8368425434455
90,GOPRO_Large/test/GOPR0384_11_05/blur/004010.png,2796.125534441322,1400.739310390316,1603.7122915645596
91,GOPRO_Large/test/GOPR0384_11_05/blur/004053.png,3026.861081838608,1625.376481299987,1893.62158203125
92,GOPRO_Large/test/GOPR0384_11_05/blur/004033.png,2999.7092561125755,1202.4298874342348,1500.5397039593663
93,GOPRO_Large/test/GOPR0384_11_05/blur/004063.png,2929.1010951770004,1437.1148620462045,1716.3175610294566
94,GOPRO_Large/test/GOPR0384_11_05/blur/004062.png,2977.734088789439,1906.4822450799402,2015.9115730961785
95,GOPRO_Large/test/GOPR0384_11_05/blur/004004.png,2736.0199575424194,1575.432188257575,1677.3197552633937
96,GOPRO_Large/test/GOPR0384_11_05/blur/004007.png,2816.4212485475,1497.078755583614,1622.7323911748827
97,GOPRO_Large/test/GOPR0384_11_05/blur/004051.png,3035.8743526840117,1570.2317729161587,1843.7619989179075
98,GOPRO_Large/test/GOPR0384_11_05/blur/004045.png,3158.6904051506426,1402.490172173595,1704.1214360557497
99,GOPRO_Large/test/GOPR0384_11_05/blur/004008.png,2782.6022320007905,1794.655935049057,1866.7782106250525
