,score_paper,score_me
558,3272.3359072224703,3401.733982142061
559,946.6477294852957,1478.092963307863
560,2504.9021533259656,2240.13676828146
561,1171.0623295158148,1521.4491210633423
562,2712.435568660265,2193.255471154116
563,3094.7361078402027,2541.5917875533924
564,1428.7035069165286,1679.717269010609
565,933.1802547788247,554.9172156432178
566,2037.4553510562982,2318.696702774614
567,2839.2369485662784,2325.159791549435
568,1167.535054947948,1531.1700584997889
569,1293.4125359915197,1488.3704813958611
570,2639.152497481322,2765.146476875758
571,983.4406954178121,782.9862092824187
572,4308.914610368898,4306.078096499434
573,8311.834171946859,6332.50356954243
574,3133.0503687483724,2487.531276336871
575,2261.535793406656,2404.933867624961
576,1067.986292711459,1506.607629183447
577,908.7019380142447,847.6158301495016
578,1693.3776334354188,1215.281095005339
579,874.5765996163245,891.9103981917724
580,1130.0899877548218,1303.8412823711988
581,1054.5055273955222,1136.7633331229445
582,1576.2064737342298,1971.8633080495056
583,1089.5360477061477,1237.0773040018976
584,4064.737578138709,3480.779993917793
585,999.5855609914288,1006.6432468853891
586,1027.7020547389984,1626.5474225149956
587,2746.3232439064886,3307.662019558018
588,2651.0396026091184,3204.203186929226
589,1298.2766174373683,2042.039986117743
590,2775.91915486753,2126.1184466471896
591,3561.308822994819,3452.3218056624755
592,1311.4732278278098,1301.3101779185236
593,1811.416730310768,2227.6614328613505
594,4477.243047844386,4109.571834243601
595,2468.1435641755816,2720.808093780419
596,2923.771795257926,3572.6679813480005
597,4706.280132479733,4848.884516521357
598,1414.769309261581,1352.3871076693758
599,1780.7397749265656,2534.7969397564884
600,1601.559681049548,1697.8440209103283
601,1133.0743175595999,1689.9537808091845
602,1151.459281321615,1624.8487668631133
603,1297.3373183608055,1721.6191472411156
604,1364.0950774361845,1511.852055490017
605,1169.550817500567,1688.1922295538243
606,6396.626271795249,5216.445967923617
607,2461.030101220822,2497.6534417336807
608,1834.2434745691717,2125.440747899702
609,1950.8925997426268,1495.6557459682226
610,1090.2240321596619,881.4047237485647
611,7163.893494380405,5681.276854515076
612,1214.8379086097702,1295.9108999350574
613,1786.4477618706878,2242.346307176864
614,1439.2450982925948,1193.5393211429473
615,1347.7930652161594,1960.551898947917
616,1599.4679872756824,2133.0408462574705
617,8180.072169332765,6106.295498322463
618,1529.797808743082,1986.6061181873083
619,1352.4656792543828,2155.4341108349618
620,7349.759899437195,5631.604015290504
621,967.2071884328034,1100.8750574381556
622,2960.7863126804586,2218.7079535983503
623,5456.061753258109,4852.64857372269
624,2356.1690884679556,2255.6632346510887
625,2522.0136861500796,3089.9029729366302
626,1477.2118467651308,1304.0655940116849
627,1338.314595654374,1782.0143006888684
628,958.2336197306868,904.2323694115039
629,1871.8821898316965,1625.3787061457988
630,1459.548214055365,1820.3551525091752
631,2544.6730156233534,2789.635230064392
632,1032.0889989843126,1068.3631124494132
633,1642.5459713821765,2357.3657893976197
634,1541.7870518786367,1948.0728269030806
635,1877.4076366738882,1685.378789080074
636,2923.173518297961,2570.135473366827
637,7084.654198630713,5449.962419871008
638,1913.4006555080414,2182.501150279306
639,1890.151524182409,1908.668349683052
640,2558.525811470812,2991.744753804058
641,1186.523477976909,1540.0371371423826
642,1511.3450308805332,2349.218732410809
643,2944.7375394469127,2288.3706895315554
644,1705.3880032540765,1734.8237051814795
645,3904.339187834179,3760.102731894469
646,2415.4886489128694,2340.0919690390583
647,2443.717239368474,2835.3012509308755
648,2859.8381944959983,2404.030259255087
649,2969.85394600383,2359.388048275374
650,2074.503537680721,1711.5533084457275
651,909.72116023954,1122.610535086831
652,2644.8407043432817,2540.3092184066772
653,1049.5696702143177,1139.023990436457
654,1413.0309834701475,1279.3411538600922
655,1482.8214190953877,1156.462597185513
656,1576.003204163164,1571.9221895223018
657,1474.880019903183,1837.0169403403997
658,1871.7986306166276,2267.807075166842
659,1403.2971656015143,2064.173520099139
660,1532.7772625898942,1411.3154880069196
661,960.8550007583108,939.062665968202
662,8073.696722984314,6074.912039974472
663,2235.2684276157524,2196.8022091758903
664,1327.6380193820223,1223.9754574811086
665,1329.1864083090331,1103.657630838221
666,1327.8866696932819,1871.362847491866
667,1240.5516950553283,1620.6761352622416
668,1060.0767419338226,1287.3184982202947
669,2953.847898273729,2855.3991890214384
670,870.2192697515711,1241.978638424538
671,2478.6441633754876,2648.235200610012
672,1267.6386890551075,1916.953453494003
673,1941.809416051954,2426.579643374076
674,1476.7576747795101,1954.5081619620323
675,1211.169740140438,1694.2697464299854
676,1402.0051729341503,1458.7823997267988
677,861.346242561005,1040.1837127171457
678,3351.2942574610934,2601.6223594730254
679,1216.0678767187055,1247.3006869545206
680,1404.8454573450144,1680.2555489204824
681,3221.7320615851786,2485.045144615462
682,1645.6689661925193,2825.7847738561686
683,8144.869440939277,6224.547914489172
684,3102.4694235099014,2339.1402277350426
685,942.0877396368887,1140.6326414661016
686,2489.3463259709533,2399.9348796547856
687,1744.0409886126872,1456.676501473179
688,1232.21229153662,1668.9716031083371
689,1478.6693682521582,2009.2797084441409
690,1265.6912145018578,1105.712419030955
691,1532.5918947157916,1479.2154202004895
692,2709.913409366971,2886.3601506268606
693,2603.277350311866,2493.742508891737
694,1375.5521948707756,2317.643429990858
695,3386.6069063544273,2600.5428044775035
696,6249.068451829022,5044.756422264269
697,3673.9435402443632,3358.02156971395
698,3596.122586514801,3722.355198375648
699,693.9509253276046,693.9622886755969
700,7284.710187537363,5715.760811513057
701,1936.0875696835574,2686.692400529748
702,3054.1905843650457,2504.4983257518616
703,1073.877953514224,1251.4936889742967
704,1687.892687230371,2267.184719823068
705,903.7429031990469,1164.1453399658203
706,920.7581960966345,1583.622737100115
707,1777.8980027502403,2046.649182226276
708,1452.9287899350747,1778.76249769493
709,1376.0171272826847,1537.403650045395
710,1670.6677951642778,1232.9684830193873
711,1272.6643670937046,2079.2164122909307
712,7942.321874915622,5995.086318016052
713,2570.217262843391,2302.1687913348433
714,3032.021932108095,2332.09975170251
715,1480.640116866678,1172.019732980989
716,1093.4666600190103,933.8226397985127
717,1629.4875913315918,1466.9911152978893
718,1359.5817683301866,1279.5978908799589
719,2332.975810035132,2126.6490355096757
720,1806.7465511029586,1796.0984818786383
721,2350.335407504579,2706.2035535292234
722,1623.2652084194124,2024.4568079614546
723,3379.3472391217947,3713.988418455934
724,3889.979445302626,3075.001626951387
725,2253.3673981537577,3168.1373432220425
726,1812.143492504023,1682.9282280595507
727,2558.9576647421345,2274.950694733998
728,7445.479144390672,5916.536280966364
729,2410.875363405794,2249.042323171161
730,1160.721846810542,1383.092277101241
731,3039.653874853393,2663.699849460041
732,844.4865447969642,805.6459309232887
733,1141.7219753598329,1269.8955353349447
734,935.4065208435059,907.431620313786
735,2481.5121686421335,2830.290674573742
736,7534.591791556915,5891.71188756451
737,980.9894740842283,825.0478534661233
738,2688.263015601551,2762.657795317238
739,2821.335277789971,2222.7945985959377
740,3399.4687515348196,3759.488563299179
741,2541.6753834465053,2296.7362234443426
742,2106.397705017589,2660.859633682063
743,905.3381754672155,775.063626073068
744,1654.039087738609,1759.8616163597908
745,3150.2393675660715,4408.0748270077165
746,1139.5671128870454,1391.1193200862035
747,2245.130343768513,3482.9134562453255
748,1324.458817078732,1663.0048211729154
749,1420.6848411560059,1458.608996735653
750,3133.769437021576,2366.9534890817013
751,6694.803872927092,5918.457097891485
752,1405.7767639381345,1463.3681190328207
753,1746.9181800147053,2486.7465264627244
754,1824.8931454271078,2450.12592767179
755,2556.2794400304556,2222.4650630855467
756,734.6457170844078,756.1398317664862
757,1763.8824430515524,1536.3598344882485
758,6082.89557858929,4902.274667440914
759,6609.535426080227,5154.370153823635
760,1395.1882286071777,1692.2622153682169
761,1996.6346239259,1990.0012806633022
762,2790.7626638375223,3143.4300460850354
763,7775.821584179765,5915.267724752426
764,3222.187514686724,2798.350163185736
765,8588.291437610984,6444.333464806667
766,1723.2364365598187,2193.600544318557
767,1321.6593607431278,1810.1188233157154
768,2810.2443982900586,3588.5815325044096
769,694.9158404311165,649.8100726155099
770,1087.1424201577902,1234.0236167907715
771,1129.2048535607755,1155.7694046141114
772,656.5822906435933,817.0696503957734
773,1130.9963364452124,1412.8001776093151
774,3300.9131000449415,3589.4561179371085
775,2069.6664856523275,2841.765532281017
776,2120.9914262795355,2273.15830912604
777,1688.9907531142235,1284.8113190969452
778,3128.245805903338,2598.548219214892
779,7133.487738519674,5594.25218079146
780,1373.9251454835758,1635.0497205310967
781,2003.0423185219988,1865.6175953929778
782,1034.6309922055807,1305.52125149942
783,1215.5810336470604,1145.9936728624161
784,2712.958924820414,2512.211330678314
785,976.6027936786413,1564.569182023406
786,8380.640059044352,6259.573581352597
787,2679.345581173664,2899.750168531202
788,4242.923533940455,3729.0453615167644
789,1466.2267273357138,1691.081247519469
790,1525.9233194440603,2015.8261795544531
791,1237.7718306349125,1781.2776757308748
792,1948.7948776686098,1808.581606987631
793,7910.613064422272,6015.054036467336
794,975.4672105682548,942.460330122849
795,1127.9521000236273,1015.8579768685158
796,1112.032055390766,1038.0163046484813
797,1862.6397207358386,1489.5655461770948
798,698.5589708683547,634.9901720136404
799,2147.789223935455,2432.9180152406916
800,1305.8624673706945,2067.5052885860205
801,1758.3128462804016,1812.86804529652
802,1330.04883579514,1726.4250344252214
803,1452.2716180449352,1263.7505225539207
804,1286.1269414192066,1583.9040254091378
805,993.765533413738,847.9925308243837
806,3232.8367011388764,3366.0659320761915
807,6980.347390360199,5547.639084576629
808,1427.253331890097,1708.8908208869398
809,2249.141243396094,2230.931372985244
810,1832.662210858427,1711.9843436309602
811,1604.2582366131246,2084.681099759182
812,2093.8814442062285,1604.2453311698046
813,2686.641935541993,2508.5911551543977
814,1023.7618017755449,765.621501035057
815,2753.120022317162,2167.540147683583
816,794.5278123763856,707.6949484699871
817,3307.8780406974256,4241.249534755712
818,2787.69215697702,2203.8699387477245
819,1119.038511382183,1168.1731026244815
820,2919.491217059782,2483.0295066905674
821,3569.340543994447,2735.0886216824874
822,1274.966490359744,1274.4024431398138
823,2610.624324581586,2279.3212293945253
824,1302.3557178070769,1122.8550323760137
825,2357.41502100206,2066.7692424894776
826,2967.704136725515,3219.82506002835
827,1761.512188515626,2390.8817127263173
828,1218.0036764144897,1178.5943118089344
829,1418.1251244833693,1350.9497646084055
830,1124.4887626757845,1412.6599566934165
831,3025.076510846615,2356.1460480892565
832,2286.8150454610586,2536.1637025994714
833,1044.4218672877178,1451.1153406368103
834,552.7100592551287,457.5790587281808
835,7844.682387381559,6062.861221190309
836,1514.5996854305267,2426.2320456427988
837,1701.9800106501207,2734.965671009384
838,7351.98913946352,5776.4194717423525
839,2383.4673954909667,2766.5910785605665
840,2736.9456742992625,2436.607258862816
841,3185.84333708114,2511.4489981150255
842,893.3820871328935,1286.565542041324
843,3325.7870570828672,2883.4023743511643
844,3846.0409539109096,4774.252464754274
845,1029.9203013842925,894.8686422668397
846,1188.1278504671063,1611.8945965012535
847,825.4500198380556,876.6827399858739
848,833.174674479058,748.0695207619574
849,1585.6514741738793,1470.392720512813
850,1287.6148197501898,1450.573702803813
851,1834.1069788688328,2412.301126307808
852,3133.944818660384,2491.7433286418673
853,1703.9079332118854,1404.0318966722116
854,1782.9051072597504,2315.5979081243277
855,2184.535388272023,1831.0190858819988
856,1580.5869765719399,1383.598494332051
857,970.8138185401913,1187.7462855649646
858,1960.7677781945094,1536.3479451795574
859,1037.902483806014,1434.2003095215186
860,8070.64501369535,6183.358691930771
861,1970.1428976932075,2326.5952077945694
862,1419.3939634019043,1745.6313574975356
863,1991.2115469565615,2484.7633173679933
864,1198.6322262501344,1196.6723937653005
865,1259.5443535661325,1766.7185622730758
866,7685.998730651801,5790.892501668772
867,8060.400997699937,6096.429641723633
868,1189.8189191659912,1385.9535298906267
869,1210.1079088167753,1619.010743422201
870,2539.6997782585677,2280.9623360037804
871,2552.916892545065,2592.4976937153842
872,1194.5262321995106,1717.3800471387804
873,982.633509542793,929.9813576778397
874,1118.4812910398468,1551.3759522289038
875,1337.293834737502,1664.7969335913658
876,2988.0314313834533,2468.4907531281933
877,2193.5115811675787,2831.5365503421053
878,1798.1028592577204,2160.168491151184
879,1537.1834942025598,2138.3848869651556
880,8583.310593828559,6411.610663681291
881,2884.162670752965,2531.251273389673
882,2151.971269621514,2508.6051729468163
883,3184.745421580039,3262.9484474619385
884,1526.9338856600225,1767.0217213397846
885,2566.114159054123,2006.0706730314996
886,1711.5100903771818,1317.6447892689612
887,3060.5915349042043,2908.5777574442327
888,1332.6710510253906,1975.4261643886566
889,1144.8320968614426,1722.8382968415972
890,3543.887817585608,2806.483575350605
891,1324.4348403883632,2121.1354637145996
892,1451.519787983736,1686.8948911344633
893,1265.9841574421152,1807.3669108143076
894,1488.271379813319,1239.3268575668335
895,1634.495465764543,1972.8659639274701
896,1214.263420357369,1624.5067752590403
897,2974.8508097098675,2583.3081605397165
898,1071.0434522032738,1212.9594697356224
899,7841.772960424423,6032.635833740234
900,1514.179107508622,2324.135997088393
901,3202.3363081624266,3004.280382468365
902,1480.037826537853,1478.3096322601195
903,556.217305525206,650.5393384376075
904,3108.2483572363853,2443.6606915956363
905,1562.801252788864,1199.0287475846708
906,7124.115639737807,5590.782176691806
907,1537.199965215288,1335.6194172790274
908,1889.9129320101347,2375.0636780820787
909,3148.053441762924,2810.638125760248
910,1201.9098903012928,1205.2052800655365
911,1321.1679457628634,1706.4888821577188
912,1100.877963743871,1041.152003489202
913,950.1313302135095,1252.8235099220183
914,1978.7899808799848,2413.339272711193
915,1696.4345548367128,1558.346507727867
916,1953.0998359711375,2664.3933348839637
917,2396.91184419184,2991.8276909356937
918,1165.9059715270996,1041.8654360657092
919,1709.2165961852297,1245.9558627745137
920,1027.5918766593095,823.0846303068101
921,2038.7106392001733,2495.1227971536573
922,2011.2209963463247,2091.5006462186575
923,2773.672363385558,2155.207241855329
924,842.3551299786195,682.1154975583777
925,1526.446672826074,1181.678526266478
926,1126.7184046050534,1127.8254935385194
927,984.9294221939053,1005.1758911812212
928,2369.6129660150036,2073.104614701122
929,1376.9783660024405,1987.4512042962015
930,2459.0634858002886,3089.0538433641195
931,943.8323912471533,1248.7345042077359
932,1159.5988719498273,1543.65989067778
933,1242.6183868609369,1877.8198321452364
934,1093.3323477357626,1976.8804317878094
935,2609.592581651872,2346.7166417723056
936,1458.5026661695447,1512.6940457017627
937,2257.1985222687945,1844.788694321178
938,1195.1925439124461,1619.0816880529746
939,2389.3950750080403,3100.1376795731485
940,1271.6836114914622,1248.7574230497703
941,2884.4965150021017,2332.239812029293
942,784.7148064933717,1022.1393628334627
943,1152.504830523394,879.3950435479637
944,2303.547150454484,2372.2518756352365
945,838.8849713653326,1062.9011906981468
946,1439.1182326579,1847.5798138508108
947,1166.0235106495675,917.9092848291621
948,2813.6533033808228,2428.548180080019
949,6784.377660281025,5499.161230588099
950,2177.338886603713,2068.6105923345312
951,840.841414745897,945.8622233306523
952,1151.8109364339616,1050.9507250168826
953,3104.7701930096373,2745.9425962490495
954,1126.1811794927344,1124.5817841475364
955,2777.5563643423375,2162.58212327864
956,1009.8291410058737,1387.1215585684404
957,2842.4652289261576,2380.647847201675
958,6202.407834037207,5172.046546830796
959,1773.8436954112258,2446.104550345801
960,4304.9192724227905,4746.75971251633
961,861.7093949904665,796.2996101640165
962,2195.0969287285116,2930.367051376961
963,2771.418075381778,2091.360787642887
964,1958.527975118719,2470.0238189508673
965,1306.8688591569662,1965.1364738789853
966,2877.8954549795017,2266.388657703763
967,1743.362365236273,2219.565698917955
968,2398.637661518296,3024.1721649167594
969,2782.895236006938,2318.354628974339
970,3702.886660596123,2646.2324708567467
971,1506.1069600433111,1161.3195960500743
972,1051.5710191130638,1546.7975083850324
973,3384.9369658750948,2710.3992771469057
974,1237.438093358418,1601.3493328681216
975,1312.3317228646483,1323.7714462128934
976,1314.2737750411034,1460.9518680644687
977,947.0865024887025,902.7404573997483
978,2001.8065667739138,2119.4347929358482
979,3071.3612451811787,2669.9047310629394
980,1463.9093889498618,1572.6980285039172
981,3384.2768785522785,3500.110016770428
982,5012.158435450634,4057.5629422664642
983,1290.789840763202,1213.551865635207
984,788.362068593502,981.7574434839189
985,8538.924422658747,6365.711514491355
986,5068.221656730166,4305.123421488097
987,1059.4896813405212,1493.9317244654521
988,3797.9810942576732,3324.321953693172
989,7991.6317240512,6081.081857419573
990,880.8576447737869,1177.3516748808324
991,2461.618270635372,2600.7624150430784
992,754.6241568177938,701.8428820334375
993,2766.7051204061136,2258.3143167858943
994,3122.951198517345,2488.556391907623
995,1934.4211535879876,2013.2276764959097
996,1295.1783155591693,1361.4083453898784
997,2719.5565443402156,2758.2599226795137
998,1078.6341960185673,879.8703948946204
999,2087.548656757921,2856.4801857264247
1000,1879.850833302131,1614.1987195813563
1001,1890.6840483807027,2387.6365849440917
1002,3368.912584880134,2624.7790919756517
1003,2250.8945861679967,2211.6754340042826
1004,2628.2052371045575,2309.5136172315106
1005,1491.4361853951123,1190.307561626425
1006,1981.5773198222741,2361.6168611661997
1007,1752.1862267544493,2165.2926535138395
1008,3299.581713423133,3922.317001483403
1009,599.6512333282735,957.5120209639426
1010,1429.0849421562161,1692.6991449387278
1011,3044.845534993103,2744.0374043649063
1012,1723.372657239437,2597.305573537713
1013,1361.688414361095,1389.6970807292964
1014,2715.787624237826,1983.486950240098
1015,7035.163988586515,6310.417681879364
1016,792.4513283015694,695.2236958367284
1017,790.6609312854707,1245.9438332915306
1018,1804.9435881113168,2250.9392055959906
1019,1896.6865382657852,1931.2014051526785
1020,6696.555500291055,5414.463341011666
1021,2534.985385514563,2851.007754317485
1022,1866.0072015440091,1763.3535298369825
1023,1219.9658470153809,1210.315583344316
1024,7799.799022138119,5902.918135445332
1025,1377.42329674121,1581.1632437554654
1026,6721.095837390982,5276.3305750133
1027,2830.6005891412497,2361.9477066388354
1028,1004.434050437063,1281.4213877283037
1029,1436.2719651756343,2357.453552096151
1030,842.8533816223498,797.7822121940553
1031,2322.1967028824147,2523.0787139981985
1032,2923.382287442684,2294.6587517522275
1033,2865.24262930057,2904.5401352494955
1034,749.3527733047958,788.2961732065305
1035,3006.961308890721,2313.1135390305426
1036,1317.3897142054047,1803.06489817705
1037,2562.819477857789,2925.8618966480717
1038,2577.3500549995806,2207.0408730125055
1039,5406.448897152208,4856.022505221656
1040,1470.7320650403854,1869.3073149882257
1041,2787.393479106715,2489.191222733818
1042,754.1934423446655,991.7097085407004
1043,3545.856805190444,3282.468285860261
1044,2376.6149214869365,2111.8739497379865
1045,1485.4587111582514,1395.9909624299034
1046,2744.7314560094383,2236.0622743645217
1047,2682.3787678247318,2974.507765858434
1048,1136.319197650766,1676.099420251092
1049,2841.300690278411,3569.682105719112
1050,1755.5810287138447,1685.8013547842856
1051,3238.6541867023334,2472.7439420223236
1052,1565.782446037745,1532.4370104437694
1053,1610.6947321295738,1728.374183639884
1054,1404.9797362349927,1602.418560350081
1055,1670.0557812617626,2644.043879136443
1056,1399.4373781299219,1645.1590758180246
1057,3969.7742306271102,4287.6212968192995
1058,4813.4947643911,4347.477922602557
1059,2617.0285626517143,2147.7098817676306
1060,3130.4107205716427,2572.9159062465187
1061,3663.0288141816854,2802.758772431873
1062,992.3864516532049,825.9042434839066
1063,6410.147823146544,4564.76947067678
1064,1284.3844684658106,1046.692481254926
1065,657.1870528643485,780.6560420410242
1066,2770.6095557247754,2833.5455965613946
1067,1264.0633717626333,1857.9459394179285
1068,1711.824425617,1320.9650267800316
1069,1537.127779222792,1938.87447678647
1070,2915.1621078343596,3215.829990911996
1071,966.0272955035325,839.2456392140593
1072,1192.9195708704647,923.7571769205388
1073,1345.3651315532625,1134.212644062005
1074,1733.5418902800884,2124.58611296094
1075,3068.1304207891226,2376.3381261229515
1076,940.5372745560016,1197.024874660885
1077,1112.3711299558636,1294.4129562654998
1078,2797.0555531596765,2361.372475876473
1079,1605.3333339372184,2198.3795467892196
1080,1348.9175089290366,1053.910278186202
1081,8491.194879697403,6348.041133733233
1082,4875.847586139105,4251.7153879394755
1083,1688.779695339268,1437.7879188051447
1084,2818.305845892988,2243.5075375400484
1085,7522.8456024974585,5791.846690550214
1086,2690.069237208925,2491.0941087594256
1087,2312.957621972775,2473.717004135018
1088,882.7300786504056,939.0326748257503
1089,1062.0765887664165,1637.6630449360237
1090,1994.8642936756369,1990.9956468732562
1091,2846.0112821450457,3000.3781327323522
1092,1632.747173106065,1915.2435503071174
1093,731.4635711377487,766.8507637863513
1094,2535.4380128383636,3009.088543257676
1095,1356.1823706214782,1156.5566529573407
1096,1818.2799279873725,2089.100861668354
1097,2537.6377461217344,2280.266187131405
1098,1436.6221160048153,1676.916078379145
1099,2279.375160118332,2366.757134428015
1100,1110.1330021908507,876.527125740191
1101,8470.340200783452,6367.152908325195
1102,2719.878090729704,2811.1635400271043
1103,1614.2427008114755,1306.9213106294628
1104,1285.953741937643,1956.1449455618858
1105,2474.037607631646,2819.4463707469404
1106,3281.600913675269,2527.3601731227245
1107,5037.409370856127,4102.196441053413
1108,2186.7291034422815,2987.17161097168
1109,1277.6351923902985,1192.7798938415945
1110,1074.3287843333092,1704.5941111815628
